antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'chicken'}),frozenset({'mineral water'}),0.05999200106652446,0.23836821757099053,0.022796960405279298,0.38000000000000006,1.5941722595078303,1.0,0.0084967740425349,1.2284383587564671,0.3965021758765089,0.08272859216255443,0.18595834062664107,0.23781879194630876
frozenset({'chocolate'}),frozenset({'mineral water'}),0.1638448206905746,0.23836821757099053,0.05265964538061592,0.3213995117982099,1.3483320682317521,1.0,0.013604247514365099,1.1223566673923893,0.30896530289330915,0.15064836003051105,0.10901763311716656,0.27115836887449646
frozenset({'tomato sauce'}),frozenset({'chocolate'}),0.014131449140114652,0.1638448206905746,0.005065991201173177,0.3584905660377358,2.1879883936932925,1.0,0.002750626450713117,1.3034183677470452,0.5507419664780613,0.029298380878951424,0.23278662880246434,0.19470500637118687
frozenset({'cider'}),frozenset({'eggs'}),0.010531929076123183,0.17970937208372217,0.004266097853619517,0.4050632911392405,2.2539909101153137,1.0,0.0023734114925191233,1.3787863745826796,0.56226421449744,0.02293906810035842,0.2747244834772376,0.21440108177140066
frozenset({'cooking oil'}),frozenset({'mineral water'}),0.0510598586855086,0.23836821757099053,0.020130649246767097,0.3942558746736292,1.6539783646123563,1.0,0.007959601742475753,1.2573490201306492,0.41667240407213124,0.07475247524752475,0.2046758823607374,0.23935388811981237
frozenset({'cooking oil'}),frozenset({'spaghetti'}),0.0510598586855086,0.17411011865084655,0.01586455139314758,0.31070496083550914,1.7845313255950643,1.0,0.006974513339118221,1.1981660021088096,0.46328399300152767,0.07579617834394904,0.1653911075427206,0.20091143907012823
frozenset({'cottage cheese'}),frozenset({'mineral water'}),0.03186241834422077,0.23836821757099053,0.009598720170643914,0.30125523012552297,1.263822976046727,1.0,0.002003732302430777,1.0899999760510972,0.2156201230147801,0.03682864450127877,0.08256878718213684,0.17076184325068094
frozenset({'turkey'}),frozenset({'eggs'}),0.06252499666711105,0.17970937208372217,0.01946407145713905,0.31130063965884863,1.7322448798820649,1.0,0.0082277435665557,1.1910721501323045,0.4509073978836475,0.08737283064033513,0.1604202987292416,0.20980462250004744
frozenset({'mushroom cream sauce'}),frozenset({'escalope'}),0.019064124783362217,0.0793227569657379,0.005732568990801226,0.3006993006993007,3.790832696715049,1.0,0.004220350053846084,1.3165684575389947,0.7505136001314816,0.061870503597122296,0.24044967485454016,0.18648410413116295
frozenset({'pasta'}),frozenset({'escalope'}),0.01573123583522197,0.0793227569657379,0.005865884548726837,0.3728813559322034,4.700811850163794,1.0,0.004618039551798818,1.4681069551086883,0.7998534717348208,0.06576980568011959,0.31885071689074107,0.2234154678820681
frozenset({'extra dark chocolate'}),frozenset({'mineral water'}),0.011998400213304892,0.23836821757099053,0.005732568990801226,0.47777777777777775,2.0043686303753416,1.0,0.0028725317182523467,1.4584438386938479,0.5071750666043249,0.023433242506811988,0.31433767042028893,0.25091349739000746
frozenset({'extra dark chocolate'}),frozenset({'spaghetti'}),0.011998400213304892,0.17411011865084655,0.0041327822956939075,0.34444444444444444,1.9783137655266292,1.0,0.00204373941093505,1.2598320223970136,0.5005245036802313,0.022710622710622713,0.20624338624338626,0.18409052237536158
frozenset({'french wine'}),frozenset({'mineral water'}),0.022530329289428077,0.23836821757099053,0.008265564591387815,0.3668639053254438,1.5390638444329718,1.0,0.0028950501573793627,1.2029511329953515,0.3583276138183482,0.03271767810026386,0.16871103690638084,0.20076976026898588
frozenset({'french wine'}),frozenset({'spaghetti'}),0.022530329289428077,0.17411011865084655,0.007732302359685375,0.3431952662721893,1.9711391212156908,1.0,0.00380954405386041,1.25743594547754,0.5040352164343361,0.04093154551870148,0.204730862357981,0.19380283987422636
frozenset({'fresh bread'}),frozenset({'mineral water'}),0.043060925209972005,0.23836821757099053,0.013331555792560993,0.30959752321981426,1.2988204819193663,1.0,0.003067199803302235,1.1031706983164578,0.24042351629980502,0.049726504226752864,0.09352197123609782,0.18276296742646195
frozenset({'fresh tuna'}),frozenset({'mineral water'}),0.022263698173576856,0.23836821757099053,0.008798826823090255,0.39520958083832336,1.6579793433267693,1.0,0.0034918687729162227,1.259331759065788,0.40589285271586895,0.03493912122816305,0.20592807034277325,0.21606116625808786
frozenset({'fresh tuna'}),frozenset({'spaghetti'}),0.022263698173576856,0.17411011865084655,0.006799093454206106,0.30538922155688625,1.754000421820983,1.0,0.002922758323598004,1.1889966395285227,0.43966323917077066,0.035864978902953586,0.15895472976565034,0.17221987877231754
frozenset({'fromage blanc'}),frozenset({'mineral water'}),0.013598186908412212,0.23836821757099053,0.004532728969470737,0.3333333333333333,1.3983967188665174,1.0,0.0012913533939153399,1.142447673643514,0.2888228138937694,0.01831896551724138,0.12468638777058169,0.1761744966442953
frozenset({'frozen smoothie'}),frozenset({'mineral water'}),0.06332489001466471,0.23836821757099053,0.020263964804692707,0.32,1.342460850111857,1.0,0.0051693236440180645,1.1200467388661905,0.27234557358383155,0.0720037896731407,0.10718011552599337,0.20250559284116332
frozenset({'frozen vegetables'}),frozenset({'mineral water'}),0.09532062391681109,0.23836821757099053,0.03572856952406346,0.37482517482517486,1.57246288387228,1.0,0.013007162303258473,1.2182700770396908,0.4024132212500716,0.11991051454138703,0.1791639482519931,0.26235665900095434
frozenset({'grated cheese'}),frozenset({'mineral water'}),0.0523930142647647,0.23836821757099053,0.0174643380882549,0.3333333333333333,1.3983967188665174,1.0,0.004975508664791458,1.142447673643514,0.30064715813168263,0.06390243902439025,0.12468638777058169,0.20329977628635346
frozenset({'grated cheese'}),frozenset({'spaghetti'}),0.0523930142647647,0.17411011865084655,0.01653112918277563,0.3155216284987277,1.8121958157495839,1.0,0.007408975252661952,1.2065974846476477,0.47296322181276895,0.07873015873015873,0.1712232018351827,0.20523401486192128
frozenset({'herb & pepper'}),frozenset({'ground beef'}),0.04946007199040128,0.09825356619117451,0.015997866951073192,0.3234501347708895,3.2919938411349285,1.0,0.011138238493944044,1.3328602667054752,0.7324602618045816,0.12145748987854252,0.24973380557605593,0.24313619357269034
frozenset({'ground beef'}),frozenset({'mineral water'}),0.09825356619117451,0.23836821757099053,0.040927876283162246,0.41655359565807326,1.7475215442008991,1.0,0.01750734884017864,1.305401450349256,0.4743694824294936,0.13841298467087468,0.2339521304098035,0.2941269096858599
frozenset({'ground beef'}),frozenset({'spaghetti'}),0.09825356619117451,0.17411011865084655,0.03919477403012932,0.3989145183175034,2.291162176033379,1.0,0.022087833962715117,1.3739973872558149,0.6249431765609852,0.16809605488850773,0.2721965781920247,0.31201468641755725
frozenset({'tomato sauce'}),frozenset({'ground beef'}),0.014131449140114652,0.09825356619117451,0.005332622317024397,0.3773584905660377,3.840659481324083,1.0,0.003944157043558926,1.4482594239959923,0.7502298850574712,0.04981320049813201,0.30951597246242596,0.21581628734543407
frozenset({'gums'}),frozenset({'mineral water'}),0.013464871350486601,0.23836821757099053,0.004932675643247567,0.3663366336633664,1.536851839546371,1.0,0.0017230782596093798,1.2019501566457809,0.35408692476260045,0.01997840172786177,0.16801874481164208,0.19351507298380846
frozenset({'ham'}),frozenset({'mineral water'}),0.026529796027196375,0.23836821757099053,0.009198773496867084,0.34673366834170855,1.4546136723887897,1.0,0.002874913305342339,1.1658824977182531,0.3210496230931371,0.035974973931178315,0.14228063123247958,0.19266213618427708
frozenset({'ham'}),frozenset({'spaghetti'}),0.026529796027196375,0.17411011865084655,0.009198773496867084,0.34673366834170855,1.9914619036992005,1.0,0.004579667562789166,1.264246818372935,0.5114243070193197,0.04805013927576602,0.20901521327379433,0.19978337322139025
frozenset({'herb & pepper'}),frozenset({'mineral water'}),0.04946007199040128,0.23836821757099053,0.017064391414478068,0.34501347708894875,1.447397142977743,1.0,0.00527468221319324,1.1628205402516978,0.325188464235624,0.06302314130969965,0.14002207100371164,0.20830092198966454
frozenset({'herb & pepper'}),frozenset({'spaghetti'}),0.04946007199040128,0.17411011865084655,0.01626449806692441,0.32884097035040427,1.8886953434903389,1.0,0.007652999064196229,1.2305427549419112,0.4950175890373162,0.07845659163987137,0.18735046305058636,0.21112798900368607
frozenset({'honey'}),frozenset({'mineral water'}),0.047460338621517134,0.23836821757099053,0.015064658045593921,0.31741573033707865,1.3316193474599705,1.0,0.00375162172306724,1.1158062326943514,0.26144280609622417,0.05563761693746922,0.10378704590555347,0.19030741774124627
frozenset({'light cream'}),frozenset({'mineral water'}),0.01559792027729636,0.23836821757099053,0.007332355685908546,0.4700854700854701,1.9720979368630376,1.0,0.003614307231595002,1.4372728797450665,0.5007362355953905,0.02972972972972973,0.30423789797148804,0.2504230482418402
frozenset({'light cream'}),frozenset({'spaghetti'}),0.01559792027729636,0.17411011865084655,0.005332622317024397,0.3418803418803419,1.9635868640462821,1.0,0.002616866566837882,1.2549235859461163,0.49850352112676055,0.028922631959508314,0.2031387319522913,0.18625410662164107
frozenset({'low fat yogurt'}),frozenset({'mineral water'}),0.07652313024930009,0.23836821757099053,0.023996800426609784,0.313588850174216,1.315564857470243,1.0,0.005756118266131375,1.1095853886148515,0.25974688417304276,0.08249312557286893,0.09876246545716685,0.20712999555690664
frozenset({'meatballs'}),frozenset({'mineral water'}),0.020930542594320756,0.23836821757099053,0.007732302359685375,0.3694267515923567,1.549815471864803,1.0,0.0027431262286834405,1.2078403014278232,0.3623459920366614,0.03073661897191309,0.1720759782416012,0.20093261516978014
frozenset({'meatballs'}),frozenset({'spaghetti'}),0.020930542594320756,0.17411011865084655,0.006399146780429276,0.30573248407643316,1.7559719472108155,1.0,0.0027549275259054922,1.189584507998322,0.4397183641975309,0.033922261484098944,0.15937035723282086,0.17124296485598076
frozenset({'milk'}),frozenset({'mineral water'}),0.12958272230369283,0.23836821757099053,0.04799360085321957,0.3703703703703704,1.5537741320739085,1.0,0.01710519830969167,1.209650477975486,0.4094654617858785,0.15,0.17331492178332722,0.2858563261247825
frozenset({'soup'}),frozenset({'milk'}),0.05052659645380616,0.12958272230369283,0.015197973603519531,0.3007915567282322,2.3212319619531585,1.0,0.008650599686295217,1.2448609367807564,0.5994841780103165,0.0921584478577203,0.19669742181321334,0.2090377536727581
frozenset({'whole wheat pasta'}),frozenset({'milk'}),0.029462738301559793,0.12958272230369283,0.009865351286495135,0.33484162895927605,2.5839990317114503,1.0,0.006047489450857737,1.3085865195298223,0.631611969111969,0.06613047363717606,0.23581667312353036,0.20548665810103722
frozenset({'mint'}),frozenset({'mineral water'}),0.0174643380882549,0.23836821757099053,0.005865884548726837,0.33587786259541985,1.4090715029800025,1.0,0.0017029414075723556,1.1468248677954052,0.2954730479832243,0.023466666666666663,0.12802727942031233,0.18024318185699403
frozenset({'nonfat milk'}),frozenset({'mineral water'}),0.010398613518197574,0.23836821757099053,0.005065991201173177,0.4871794871794871,2.0438105891126024,1.0,0.002587292231630814,1.4851819757365683,0.5160844317448613,0.02078774617067834,0.32668183674660123,0.2542161418000344
frozenset({'oil'}),frozenset({'mineral water'}),0.023063591521130515,0.23836821757099053,0.007332355685908546,0.3179190751445087,1.3337309746414763,1.0,0.0018347284842312548,1.116629647120497,0.2561309051210799,0.028856243441762856,0.10444792274793621,0.1743398507713595
frozenset({'olive oil'}),frozenset({'mineral water'}),0.0658578856152513,0.23836821757099053,0.027596320490601255,0.4190283400809717,1.7579035676439423,1.0,0.011897893683499625,1.3109620227175287,0.46153639321341183,0.09975903614457832,0.23720139663003123,0.2674000760807543
frozenset({'pancakes'}),frozenset({'mineral water'}),0.09505399280095987,0.23836821757099053,0.03372883615517931,0.3548387096774194,1.4886158620191963,1.0,0.011070985318208743,1.1805292627649648,0.36271227299512515,0.11254448398576512,0.15292231074572427,0.24816879555459337
frozenset({'pepper'}),frozenset({'mineral water'}),0.026529796027196375,0.23836821757099053,0.008265564591387815,0.3115577889447236,1.3070441693928254,1.0,0.0019417043998630696,1.1063118591487073,0.2413170055044575,0.03220779220779221,0.09609574214499765,0.17311670207862578
frozenset({'protein bar'}),frozenset({'mineral water'}),0.01853086255165978,0.23836821757099053,0.007732302359685375,0.41726618705035967,1.7505110005954967,1.0,0.003315133683193216,1.306997750094226,0.43683313192629436,0.03103263777421081,0.23488774182824224,0.22485233289878162
frozenset({'red wine'}),frozenset({'mineral water'}),0.028129582722303693,0.23836821757099053,0.010931875749900012,0.38862559241706157,1.6303582599107265,1.0,0.00422667725536875,1.2457698146707055,0.39782863260731377,0.04277516953573291,0.19728348831093626,0.21724344497810572
frozenset({'rice'}),frozenset({'mineral water'}),0.018797493667511,0.23836821757099053,0.007732302359685375,0.41134751773049644,1.7256810573246386,1.0,0.0032515772993587967,1.2938564014757872,0.4285747751124438,0.03099946552645644,0.22711670409530085,0.22189299823885
frozenset({'salmon'}),frozenset({'mineral water'}),0.04252766297826956,0.23836821757099053,0.017064391414478068,0.4012539184952978,1.6833364891684726,1.0,0.006927148192888149,1.2720447046850996,0.42397225703146757,0.06467913087417888,0.21386410688486412,0.23642114269283904
frozenset({'shrimp'}),frozenset({'mineral water'}),0.07145713904812692,0.23836821757099053,0.023596853752832957,0.3302238805970149,1.385351973354703,1.0,0.006563742885208515,1.1371438311474906,0.2995680582087191,0.08244061481136468,0.12060376831055641,0.21460858459380946
frozenset({'soup'}),frozenset({'mineral water'}),0.05052659645380616,0.23836821757099053,0.023063591521130515,0.45646437994722955,1.9149548735929356,1.0,0.01101965678450801,1.4012545900028865,0.5032205021321218,0.08676028084252758,0.2863538095543793,0.2766102660362546
frozenset({'spaghetti'}),frozenset({'mineral water'}),0.17411011865084655,0.23836821757099053,0.05972536995067324,0.3430321592649311,1.4390851379453289,1.0,0.01822305130679728,1.1593136455154853,0.36943675775394913,0.16931216931216933,0.1374206593114385,0.29679572169063106
frozenset({'tomato juice'}),frozenset({'mineral water'}),0.030395947207039063,0.23836821757099053,0.009598720170643914,0.3157894736842105,1.3247968915577535,1.0,0.0023532924135200844,1.113154143550091,0.25285301801182447,0.03703703703703703,0.10165181902770226,0.17802896503002472
frozenset({'tomato sauce'}),frozenset({'mineral water'}),0.014131449140114652,0.23836821757099053,0.005732568990801226,0.40566037735849053,1.7018224220167995,1.0,0.00236408064757699,1.2814756974202384,0.41830589493215087,0.02323068611561318,0.21964965702188646,0.21485479718036382
frozenset({'tomatoes'}),frozenset({'mineral water'}),0.06839088121583789,0.23836821757099053,0.024396747100386616,0.3567251461988304,1.4965298219448695,1.0,0.008094534646858002,1.1839912254123692,0.35614449125902026,0.08640226628895187,0.15539914609442093,0.2295370697437105
frozenset({'turkey'}),frozenset({'mineral water'}),0.06252499666711105,0.23836821757099053,0.019197440341287828,0.3070362473347548,1.288075442538029,1.0,0.004293468332116444,1.0990932491052476,0.2385641827834661,0.06814955040227166,0.09015909176579659,0.19378658004321633
frozenset({'vegetables mix'}),frozenset({'mineral water'}),0.025729902679642713,0.23836821757099053,0.007865617917610986,0.305699481865285,1.282467457198827,1.0,0.001732426877589499,1.096977119468648,0.22606987466718625,0.03069719042663892,0.08840395824811882,0.16934862236440984
frozenset({'whole wheat pasta'}),frozenset({'mineral water'}),0.029462738301559793,0.23836821757099053,0.009598720170643914,0.32579185520361986,1.3667587840505329,1.0,0.0025757397569405533,1.1296686168913497,0.2764880952380952,0.03717088280846669,0.11478465007567873,0.1830301557897294
frozenset({'whole wheat rice'}),frozenset({'mineral water'}),0.058525529929342755,0.23836821757099053,0.020130649246767097,0.3439635535307517,1.4429925140012128,1.0,0.006180022995112005,1.1609595572442193,0.3260796990140309,0.07273603082851639,0.1386435524302763,0.2142077275483736
frozenset({'olive oil'}),frozenset({'spaghetti'}),0.0658578856152513,0.17411011865084655,0.022930275963204905,0.3481781376518219,1.999758201015556,1.0,0.01146375168463962,1.267048451510813,0.5351857444880701,0.10565110565110565,0.2107641986321737,0.23993899225623253
frozenset({'parmesan cheese'}),frozenset({'spaghetti'}),0.01986401813091588,0.17411011865084655,0.006799093454206106,0.3422818791946308,1.9658930902288865,1.0,0.003340566900549775,1.2556897175614679,0.5012828308690178,0.03632478632478633,0.20362491942516964,0.19066620759118985
frozenset({'pasta'}),frozenset({'shrimp'}),0.01573123583522197,0.07145713904812692,0.005065991201173177,0.3220338983050847,4.506672147735896,1.0,0.003941882094696843,1.369600719904013,0.7905429970700827,0.06168831168831169,0.26986019686811774,0.1964647103465722
frozenset({'pepper'}),frozenset({'spaghetti'}),0.026529796027196375,0.17411011865084655,0.009865351286495135,0.37185929648241206,2.1357707373005916,1.0,0.005246245352417216,1.3148166911078523,0.5462775840754477,0.05171208944793851,0.23943770507095608,0.2142604292519258
frozenset({'red wine'}),frozenset({'spaghetti'}),0.028129582722303693,0.17411011865084655,0.010265297960271964,0.36492890995260663,2.095966120638976,1.0,0.005367652974892865,1.3004683952587415,0.5380275417312455,0.05347222222222222,0.23104628790226028,0.21194378116313334
frozenset({'salmon'}),frozenset({'spaghetti'}),0.04252766297826956,0.17411011865084655,0.013464871350486601,0.3166144200626959,1.8184722548930183,1.0,0.006060374903396873,1.2085269364696327,0.470079213435128,0.0662729658792651,0.1725463704423377,0.19697489762706005
frozenset({'tomato sauce'}),frozenset({'spaghetti'}),0.014131449140114652,0.17411011865084655,0.006265831222503666,0.4433962264150943,2.546642491837383,1.0,0.0038054029360099005,1.4838021597120383,0.616031533669961,0.03443223443223443,0.3260557053009883,0.23969198763327457
frozenset({'tomatoes'}),frozenset({'spaghetti'}),0.06839088121583789,0.17411011865084655,0.020930542594320756,0.3060428849902534,1.7577547322449394,1.0,0.009022998151195267,1.1901165986857183,0.46273958268770116,0.09446450060168471,0.15974619536915105,0.21312864004489698
"frozenset({'burgers', 'cake'})",frozenset({'mineral water'}),0.011465137981602452,0.23836821757099053,0.004799360085321957,0.4186046511627907,1.7561261120649292,1.0,0.0020664355804419165,1.3100066657778966,0.43555855248370423,0.01958650707290533,0.23664510561387941,0.2193694396753551
"frozenset({'chocolate', 'burgers'})",frozenset({'eggs'}),0.017064391414478068,0.17970937208372217,0.005465937874950006,0.3203125,1.7823917377596439,1.0,0.002399306808863293,1.2068643721067076,0.4465766656852789,0.028571428571428567,0.1714064785470502,0.17536396513353114
"frozenset({'chocolate', 'burgers'})",frozenset({'milk'}),0.017064391414478068,0.12958272230369283,0.005465937874950006,0.3203125,2.4718766075102883,1.0,0.0032546875810061746,1.2806139258060611,0.6057864389846936,0.03871576959395656,0.21912453093888803,0.18124678497942387
"frozenset({'burgers', 'milk'})",frozenset({'chocolate'}),0.01786428476203173,0.1638448206905746,0.005465937874950006,0.3059701492537313,1.8674386408073542,1.0,0.0025389673413495533,1.2047827314780966,0.4729561955589692,0.03101361573373676,0.1699748229515686,0.16966530245436767
"frozenset({'chocolate', 'burgers'})",frozenset({'mineral water'}),0.017064391414478068,0.23836821757099053,0.005732568990801226,0.3359375,1.4093216932326622,1.0,0.0016649604253983754,1.146927860598979,0.2954809976059728,0.02295782167645488,0.1281055815683529,0.17999335850111856
"frozenset({'chocolate', 'burgers'})",frozenset({'spaghetti'}),0.017064391414478068,0.17411011865084655,0.006399146780429276,0.37500000000000006,2.153809341500766,1.0,0.003428063566550013,1.3214238101586455,0.5450065554500656,0.03463203463203463,0.24324051654560136,0.2058767228177642
"frozenset({'french fries', 'burgers'})",frozenset({'eggs'}),0.021997067057725635,0.17970937208372217,0.009065457938941474,0.4121212121212121,2.293264994155202,1.0,0.00511237883031407,1.395339727898823,0.5766245429469498,0.047058823529411764,0.2833286546597127,0.23128315798938942
"frozenset({'burgers', 'eggs'})",frozenset({'french fries'}),0.02879616051193174,0.1709105452606319,0.009065457938941474,0.3148148148148148,1.8419859016582887,1.0,0.004143890444434543,1.2100224474574564,0.47066090677863465,0.04755244755244756,0.17356905063931918,0.1839284682498411
"frozenset({'burgers', 'green tea'})",frozenset({'eggs'}),0.0174643380882549,0.17970937208372217,0.005999200106652446,0.34351145038167935,1.9114832264933062,1.0,0.002860694874954325,1.2495124681050278,0.4853218754711291,0.03138075313807531,0.19968785784381224,0.1884471198495934
"frozenset({'burgers', 'mineral water'})",frozenset({'eggs'}),0.024396747100386616,0.17970937208372217,0.007865617917610986,0.3224043715846995,1.794032040991714,1.0,0.0034812938153151373,1.2105902008764424,0.4536642872693753,0.04008152173913043,0.17395663761690733,0.18308645878938237
"frozenset({'burgers', 'pancakes'})",frozenset({'eggs'}),0.010531929076123183,0.17970937208372217,0.0041327822956939075,0.3924050632911393,2.1835536941742104,1.0,0.002240095934593514,1.3500616584455407,0.5478003494406342,0.022206303724928367,0.25929308950866825,0.2077010479660444
"frozenset({'burgers', 'spaghetti'})",frozenset({'eggs'}),0.021463804826023197,0.17970937208372217,0.007199040127982935,0.3354037267080745,1.8663674733214146,1.0,0.003341793240170741,1.2342690756497263,0.4743818750630739,0.03711340206185567,0.18980389306635248,0.1877315369445417
"frozenset({'burgers', 'green tea'})",frozenset({'french fries'}),0.0174643380882549,0.1709105452606319,0.005465937874950006,0.3129770992366412,1.831233402007836,1.0,0.00248109832967034,1.2067857618984135,0.461988284740378,0.02988338192419825,0.17135250383888817,0.17247918924390562
"frozenset({'burgers', 'milk'})",frozenset({'french fries'}),0.01786428476203173,0.1709105452606319,0.005599253432875617,0.3134328358208955,1.8338999231611055,1.0,0.002546058783505576,1.2075868145116884,0.46298486817015394,0.030567685589519656,0.17190218708675625,0.1730970731366568
"frozenset({'burgers', 'frozen vegetables'})",frozenset({'mineral water'}),0.010531929076123183,0.23836821757099053,0.004932675643247567,0.4683544303797469,1.9648358961289047,1.0,0.0024221984817879953,1.4325931145688513,0.49627841260824296,0.02021857923497268,0.30196509404489436,0.2445239713419987
"frozenset({'burgers', 'ground beef'})",frozenset({'milk'}),0.011998400213304892,0.12958272230369283,0.0041327822956939075,0.34444444444444444,2.65810470964792,1.0,0.002577996932764651,1.3277551693672482,0.6313674964416452,0.03006789524733269,0.24684910059393136,0.1881687242798354
"frozenset({'burgers', 'ground beef'})",frozenset({'mineral water'}),0.011998400213304892,0.23836821757099053,0.005332622317024397,0.4444444444444445,1.8645289584886902,1.0,0.0024725850444755173,1.370937208372217,0.4693023883416544,0.02176278563656148,0.27057198980881814,0.23340790454884416
"frozenset({'burgers', 'ground beef'})",frozenset({'spaghetti'}),0.011998400213304892,0.17411011865084655,0.005465937874950006,0.45555555555555555,2.616479496341671,1.0,0.0033768949901911488,1.5169405983964042,0.6253097735403207,0.030258302583025826,0.34077840552416827,0.24347456185128466
"frozenset({'burgers', 'milk'})",frozenset({'mineral water'}),0.01786428476203173,0.23836821757099053,0.006932409012131715,0.38805970149253727,1.627984239874453,1.0,0.002674131295225605,1.2446177907986253,0.3927598124693278,0.02780748663101604,0.19654049026702644,0.20857123777087713
"frozenset({'burgers', 'milk'})",frozenset({'spaghetti'}),0.01786428476203173,0.17411011865084655,0.006399146780429276,0.3582089552238806,2.0573701172544627,1.0,0.0032887940408994217,1.2868516755905413,0.5232908013212072,0.034482758620689655,0.222909664751304,0.19748120042970446
"frozenset({'burgers', 'spaghetti'})",frozenset({'mineral water'}),0.021463804826023197,0.23836821757099053,0.006532462338354886,0.3043478260869565,1.2767970041824723,1.0,0.0014161734396841118,1.0948456872417012,0.22154534838458542,0.025789473684210522,0.08662927419538957,0.1658763738935901
"frozenset({'burgers', 'pancakes'})",frozenset({'spaghetti'}),0.010531929076123183,0.17411011865084655,0.004399413411545127,0.4177215189873418,2.3991800259755367,1.0,0.0025656979904790196,1.4183761005778939,0.5893984305463692,0.02440828402366864,0.2949683799715982,0.22149475643088376
"frozenset({'chocolate', 'cake'})",frozenset({'eggs'}),0.013598186908412212,0.17970937208372217,0.004266097853619517,0.3137254901960784,1.7457380578344097,1.0,0.0018223762228316673,1.1952806292494333,0.4330652790917691,0.02256699576868829,0.16337638582167793,0.16873218129981962
"frozenset({'chocolate', 'cake'})",frozenset({'mineral water'}),0.013598186908412212,0.23836821757099053,0.005599253432875617,0.4117647058823529,1.727431240952757,1.0,0.0023578778573202196,1.2947740301293162,0.42691097252524474,0.02272727272727273,0.22766445979757208,0.2176273193841295
"frozenset({'chocolate', 'cake'})",frozenset({'spaghetti'}),0.013598186908412212,0.17411011865084655,0.005199306759098787,0.3823529411764706,2.1960408972164673,1.0,0.0028317248230387486,1.3371550459938675,0.5521432210173931,0.02848794740686633,0.25214356929212367,0.20610755787766868
